ward_id,text,language,category,sentiment_score,priority_weight
103,Ambulance cannot pass because road is broken,english,road_damage,-0.8551953713630327,0.5819560559810283
44,Need WASA support for pipeline leak,english,water_supply,-0.4806262013892787,0.878900349138303
87,Need urgent drain cleaning in block 1,english,blocked_drain,-0.8624111315266072,0.8067787038649763
43,"ড্রেন বন্ধ হয়ে আছে, পানি নামছে না",bangla,blocked_drain,-0.40130219600404166,0.6043099415226272
5,মশার উপদ্রব হচ্ছে ময়লার কারণে,bangla,waste,-0.28942569350242553,0.5598374718190792
106,পচা আবর্জনায় ড্রেন আটকে গেছে,bangla,blocked_drain,-0.4588380291866785,0.2796617168375105
5,পচা আবর্জনায় ড্রেন আটকে গেছে,bangla,blocked_drain,-0.6985598062539988,0.5990002885272229
88,পচা আবর্জনায় ড্রেন আটকে গেছে,bangla,blocked_drain,-0.5524739785509232,0.44885944660854904
68,Waste hotspot beside the canal is growing,english,waste,-0.9347143874692949,0.5725787521490451
63,Drinking water smells bad this week,english,water_supply,-0.23704095038088452,0.6627467625029715
56,"পাকা রাস্তা উঠে গেছে, দ্রুত মেরামত দরকার",bangla,road_damage,-0.16694902014393165,0.6117457657060615
4,Drinking water smells bad this week,english,water_supply,-0.5053228086571906,0.6097412445568556
8,পচা আবর্জনায় ড্রেন আটকে গেছে,bangla,blocked_drain,-0.5386773600745107,0.8032068109381708
65,আমাদের এলাকায় বৃষ্টির পরে হাঁটু পানি থাকে,bangla,flooding,-0.5250018336325174,0.6344229862629901
20,Potholes near junction 6 damage vehicles,english,road_damage,-0.36467293393354117,0.6747953214536987
64,"পানির লাইনে সমস্যা, বিশুদ্ধ পানি পাওয়া যাচ্ছে না",bangla,water_supply,-0.23175496844472138,0.6717297642622113
68,পচা আবর্জনায় ড্রেন আটকে গেছে,bangla,blocked_drain,-0.3629511351335427,0.4325972434119669
103,"নতুন সংযোগের আবেদন করেছি, এখনো কাজ হয়নি",bangla,water_supply,-0.4640996413614593,0.5625683775252684
4,Need regular waste collection in sector 4,english,waste,-0.42347186830399564,0.28600470285309176
78,Potholes near junction 16 damage vehicles,english,road_damage,-0.6112057130441664,0.7847198741828203
101,"পাকা রাস্তা উঠে গেছে, দ্রুত মেরামত দরকার",bangla,road_damage,-0.38005053224709445,0.5413152801845408
57,পচা আবর্জনায় ড্রেন আটকে গেছে,bangla,blocked_drain,-0.4688906598578402,0.6859509521427747
90,Road patch repair is needed urgently,english,road_damage,-0.4669260850767461,0.49253752985638094
70,আমাদের এলাকায় বৃষ্টির পরে হাঁটু পানি থাকে,bangla,flooding,-0.5422493019642785,0.4352840409008387
96,Need WASA support for pipeline leak,english,water_supply,-0.7839690042186871,0.7175239982188529
22,"ড্রেন বন্ধ হয়ে আছে, পানি নামছে না",bangla,blocked_drain,-0.6971864903417845,0.8659045400628662
108,Drain near lane 12 is clogged and overflowing,english,blocked_drain,-0.7375618547439099,0.7799331872112347
39,Drinking water smells bad this week,english,water_supply,-0.5329638264998159,0.6391212603788476
29,বর্ষায় রাস্তার পাশের নালা উপচে পড়ে,bangla,blocked_drain,-0.20691792709070045,0.42216581006998466
63,আমাদের এলাকায় বৃষ্টির পরে হাঁটু পানি থাকে,bangla,flooding,-0.5337674563336644,0.7706462426637647
90,আমাদের এলাকায় বৃষ্টির পরে হাঁটু পানি থাকে,bangla,flooding,-0.248680756120905,0.7822133568289854
102,Need WASA support for pipeline leak,english,water_supply,-0.604575380650891,0.6254572632299102
103,Road patch repair is needed urgently,english,road_damage,-0.6491908528410338,0.413297531384528
63,Frequent flood around ward market,english,flooding,-0.8184897711104164,0.43213524973285267
80,Drain near lane 6 is clogged and overflowing,english,blocked_drain,-0.7114658577325266,0.6516418384445473
50,Drain near lane 8 is clogged and overflowing,english,blocked_drain,-0.5488157611112182,0.5613696739620673
93,"ড্রেন বন্ধ হয়ে আছে, পানি নামছে না",bangla,blocked_drain,-0.6790607190652329,0.5387312013481513
112,ডাস্টবিন না থাকায় রাস্তায় ময়লা জমছে,bangla,waste,-0.9210292767789846,0.5501645025715681
107,রাস্তার গর্তে যানজট ও দুর্ঘটনা হচ্ছে,bangla,road_damage,-0.24324730974127312,0.6799957380679373
15,Drain near lane 8 is clogged and overflowing,english,blocked_drain,-0.830881973333347,0.39712478771789916
102,ডাস্টবিন না থাকায় রাস্তায় ময়লা জমছে,bangla,waste,-0.34787780465098306,0.7514201556997768
91,Garbage pile has not been removed for three days,english,waste,-0.3554003917437256,0.7103299277941935
46,রাস্তার গর্তে যানজট ও দুর্ঘটনা হচ্ছে,bangla,road_damage,-0.4832948372038617,0.2943294747802999
80,Need urgent drain cleaning in block 13,english,blocked_drain,-0.3346809226313001,0.7176309660494908
85,আমাদের এলাকায় বৃষ্টির পরে হাঁটু পানি থাকে,bangla,flooding,-0.972154611524269,0.580970755583622
20,মশার উপদ্রব হচ্ছে ময়লার কারণে,bangla,waste,-0.42444149230757855,0.694726654100595
8,Need urgent drain cleaning in block 7,english,blocked_drain,-0.28081168921364646,0.5995410573011486
54,"নতুন সংযোগের আবেদন করেছি, এখনো কাজ হয়নি",bangla,water_supply,-0.9019977925662495,0.5413338767501462
13,Water pressure is too low in the morning,english,water_supply,-0.49371890728263107,0.908398980210194
111,Drain near lane 9 is clogged and overflowing,english,blocked_drain,-0.4589861717498872,0.6156942859779142
45,Need urgent drain cleaning in block 5,english,blocked_drain,-0.658000909895083,0.8391524496075011
91,Need WASA support for pipeline leak,english,water_supply,-0.7667500497672703,0.46770826963871204
97,"পানির লাইনে সমস্যা, বিশুদ্ধ পানি পাওয়া যাচ্ছে না",bangla,water_supply,-0.39012239829390594,0.8598374441846139
61,Drain near lane 18 is clogged and overflowing,english,blocked_drain,-0.390237396780659,0.6709933110510754
93,Garbage pile has not been removed for three days,english,waste,-0.6924251820689139,0.8486815540493593
73,বর্ষায় রাস্তার পাশের নালা উপচে পড়ে,bangla,blocked_drain,-0.3793925559956296,0.7891175550107963
29,Potholes near junction 11 damage vehicles,english,road_damage,-0.49332887310923135,0.7145615635056322
11,Potholes near junction 7 damage vehicles,english,road_damage,-0.4477945439661062,0.7139088257614609
70,Heavy rain causes waterlogging every evening,english,flooding,0.014611291939654825,0.5488523391578225
112,বর্ষায় রাস্তার পাশের নালা উপচে পড়ে,bangla,blocked_drain,-0.3443746268803766,0.8555814605820004
2,"পাকা রাস্তা উঠে গেছে, দ্রুত মেরামত দরকার",bangla,road_damage,-0.6056569276961613,0.8426213386459152
67,"নতুন সংযোগের আবেদন করেছি, এখনো কাজ হয়নি",bangla,water_supply,-0.5856660119126624,0.6564376415360503
7,Drain near lane 7 is clogged and overflowing,english,blocked_drain,-0.5785379639229574,0.4281978227453813
72,Heavy rain causes waterlogging every evening,english,flooding,-0.4858514562834386,0.6286033950522871
78,Need regular waste collection in sector 6,english,waste,-0.5721666086071285,0.5082093152961924
42,Ambulance cannot pass because road is broken,english,road_damage,-0.2241186180095645,0.5381829375294038
106,স্কুলের সামনে জলাবদ্ধতা খুব বেশি,bangla,flooding,-0.5525345514475556,0.6763846169022247
62,Heavy rain causes waterlogging every evening,english,flooding,-0.5089936860527715,0.6342433347315285
13,Ambulance cannot pass because road is broken,english,road_damage,-0.47913176541840885,0.7394205299546046
4,মশার উপদ্রব হচ্ছে ময়লার কারণে,bangla,waste,-0.06779055250529759,0.6231221631150199
8,Garbage pile has not been removed for three days,english,waste,-0.47389681042332293,0.47437216910248964
39,Ambulance cannot pass because road is broken,english,road_damage,-0.6325689493660817,0.3507931619218457
69,আমাদের এলাকায় বৃষ্টির পরে হাঁটু পানি থাকে,bangla,flooding,-0.5583370650612015,0.4444832078181301
99,মশার উপদ্রব হচ্ছে ময়লার কারণে,bangla,waste,-0.31166994519766134,0.6087831079841509
25,Waste hotspot beside the canal is growing,english,waste,-0.5698084516580906,0.7322206952000367
21,পচা আবর্জনায় ড্রেন আটকে গেছে,bangla,blocked_drain,-0.550010293734756,0.7297079923943273
67,পচা আবর্জনায় ড্রেন আটকে গেছে,bangla,blocked_drain,-0.3981955472776608,0.33772223996468703
14,"পানির লাইনে সমস্যা, বিশুদ্ধ পানি পাওয়া যাচ্ছে না",bangla,water_supply,-0.6760138426375888,1.0
21,Road patch repair is needed urgently,english,road_damage,-0.43105662406921896,0.8483521280858446
7,Drain near lane 6 is clogged and overflowing,english,blocked_drain,-0.3926531412743279,0.6419219976345665
37,মশার উপদ্রব হচ্ছে ময়লার কারণে,bangla,waste,-0.07378735355736443,0.6643763790849043
47,ডাস্টবিন না থাকায় রাস্তায় ময়লা জমছে,bangla,waste,-0.40529809987023413,0.6406873041256994
12,Need WASA support for pipeline leak,english,water_supply,-0.214090868228569,0.5765861104259971
5,Drinking water smells bad this week,english,water_supply,-0.5638664592320807,0.5939237092688332
41,"নতুন সংযোগের আবেদন করেছি, এখনো কাজ হয়নি",bangla,water_supply,-0.6065964322851654,0.43887799545626804
87,Drain near lane 12 is clogged and overflowing,english,blocked_drain,-0.35593202566730664,0.5217009556667703
45,"ড্রেন বন্ধ হয়ে আছে, পানি নামছে না",bangla,blocked_drain,-0.5383092792079601,0.5673094439310262
8,বর্ষায় রাস্তার পাশের নালা উপচে পড়ে,bangla,blocked_drain,-0.659345919120359,0.5128855381271934
75,Drain near lane 3 is clogged and overflowing,english,blocked_drain,-0.31377066724509806,0.865920426648191
13,Waste hotspot beside the canal is growing,english,waste,-0.3504737714193139,0.9215166946148143
70,Need urgent drain cleaning in block 18,english,blocked_drain,-0.7218311096006416,0.5220012780598895
52,Water pressure is too low in the morning,english,water_supply,-0.6739257678795235,0.6296267370832699
36,Ambulance cannot pass because road is broken,english,road_damage,-0.7079390261263256,0.6858591053551558
43,পচা আবর্জনায় ড্রেন আটকে গেছে,bangla,blocked_drain,-0.38285014892425107,0.3770605969336497
58,ডাস্টবিন না থাকায় রাস্তায় ময়লা জমছে,bangla,waste,-0.5712365473406019,0.6308605043292096
46,"পাকা রাস্তা উঠে গেছে, দ্রুত মেরামত দরকার",bangla,road_damage,-0.716593314963323,0.6830577900158389
45,Water pressure is too low in the morning,english,water_supply,-0.20018657781943228,0.560768762201737
49,পচা আবর্জনায় ড্রেন আটকে গেছে,bangla,blocked_drain,-0.5029646722909036,0.8408380717651804
43,Waste hotspot beside the canal is growing,english,waste,-0.7880019786380785,0.5828882773490849
30,Frequent flood around ward market,english,flooding,-0.4981211883494741,0.6431596159366477
10,পচা আবর্জনায় ড্রেন আটকে গেছে,bangla,blocked_drain,-0.47811654325895603,0.7862038483716786
8,Heavy rain causes waterlogging every evening,english,flooding,-0.19673984588511945,0.6163613609097797
24,Drinking water smells bad this week,english,water_supply,-0.5511452394716553,0.5810351060493241
4,পচা আবর্জনায় ড্রেন আটকে গেছে,bangla,blocked_drain,-0.5657880683607753,0.3266082874648144
21,"পানির লাইনে সমস্যা, বিশুদ্ধ পানি পাওয়া যাচ্ছে না",bangla,water_supply,-0.6653055553665437,0.6825508154874359
7,Road patch repair is needed urgently,english,road_damage,-0.7762091431788565,0.538783754512497
42,Frequent flood around ward market,english,flooding,-0.3501661917992206,0.45976080007096487
77,Road patch repair is needed urgently,english,road_damage,-0.5732678443934837,0.30742828591447
75,রাস্তার গর্তে যানজট ও দুর্ঘটনা হচ্ছে,bangla,road_damage,-0.7110076783884486,0.5587284791663402
91,"পাকা রাস্তা উঠে গেছে, দ্রুত মেরামত দরকার",bangla,road_damage,-0.57817239816726,0.2772252808555768
37,Need WASA support for pipeline leak,english,water_supply,-0.3776547213645622,0.28222847324156747
79,Need urgent drain cleaning in block 18,english,blocked_drain,-0.3715961084775745,0.5600674935043723
71,"ড্রেন বন্ধ হয়ে আছে, পানি নামছে না",bangla,blocked_drain,-0.27131173348791826,0.5036322128430017
17,পচা আবর্জনায় ড্রেন আটকে গেছে,bangla,blocked_drain,-0.22465207370635137,0.6487206342676304
50,ডাস্টবিন না থাকায় রাস্তায় ময়লা জমছে,bangla,waste,-0.3652030297971076,0.60986432357958
4,Drinking water smells bad this week,english,water_supply,-0.3080942399491734,0.5780929841969056
36,Need WASA support for pipeline leak,english,water_supply,-0.20941640987154858,0.34424368152359436
62,বর্ষায় রাস্তার পাশের নালা উপচে পড়ে,bangla,blocked_drain,-0.3536655012120417,0.5066291332317577
108,Potholes near junction 18 damage vehicles,english,road_damage,-0.36218464595936417,0.3889923329755279
53,আমাদের এলাকায় বৃষ্টির পরে হাঁটু পানি থাকে,bangla,flooding,-0.5577042450894593,0.4244113439413188
57,"পানির লাইনে সমস্যা, বিশুদ্ধ পানি পাওয়া যাচ্ছে না",bangla,water_supply,-0.6680890929174542,0.4955346058545074
108,Waste hotspot beside the canal is growing,english,waste,-0.6420459608041597,0.6959277426173839
100,Drinking water smells bad this week,english,water_supply,-0.061569376955495025,0.6536381457123865
14,আমাদের এলাকায় বৃষ্টির পরে হাঁটু পানি থাকে,bangla,flooding,-0.8824707403087666,0.3184599953204014
92,আমাদের এলাকায় বৃষ্টির পরে হাঁটু পানি থাকে,bangla,flooding,-0.566486708805085,0.4327612353298228
19,Drinking water smells bad this week,english,water_supply,-0.49748256658544737,0.2757288216371269
77,স্কুলের সামনে জলাবদ্ধতা খুব বেশি,bangla,flooding,-0.3744124028714818,0.3550015511328046
40,Water pressure is too low in the morning,english,water_supply,-0.5259895648593801,0.5677014817946228
64,বর্ষায় রাস্তার পাশের নালা উপচে পড়ে,bangla,blocked_drain,-0.7703051030137651,0.30217246738204506
47,Drain near lane 17 is clogged and overflowing,english,blocked_drain,-0.2006587743950441,0.7174781205311427
65,Water pressure is too low in the morning,english,water_supply,-0.6703897252429902,0.7882061517673069
44,Garbage pile has not been removed for three days,english,waste,-0.3783717125663951,0.5857896860292796
36,Water pressure is too low in the morning,english,water_supply,-0.713875124111513,0.41124150969403306
59,ডাস্টবিন না থাকায় রাস্তায় ময়লা জমছে,bangla,waste,-0.007608699379738737,0.3599437472125796
112,"পাকা রাস্তা উঠে গেছে, দ্রুত মেরামত দরকার",bangla,road_damage,-0.5929423765905968,0.776427206017509
46,Need WASA support for pipeline leak,english,water_supply,-0.42747897768518245,0.2866995734210989
57,স্কুলের সামনে জলাবদ্ধতা খুব বেশি,bangla,flooding,-0.6190070294547014,0.4759137499295005
73,"পাকা রাস্তা উঠে গেছে, দ্রুত মেরামত দরকার",bangla,road_damage,-0.6395825232644827,0.6028717910289184
20,Potholes near junction 7 damage vehicles,english,road_damage,-0.4343834153822691,0.8165981767659859
111,আমাদের এলাকায় বৃষ্টির পরে হাঁটু পানি থাকে,bangla,flooding,-0.35478183788139195,0.4961059500412291
30,রাস্তার গর্তে যানজট ও দুর্ঘটনা হচ্ছে,bangla,road_damage,-0.47202467327115294,0.4221708933819439
87,Road remains flooded for hours after rainfall,english,flooding,-0.29585693046714134,0.40070013063561005
106,Frequent flood around ward market,english,flooding,-0.6237124116195011,0.7353400905259233
103,Water pressure is too low in the morning,english,water_supply,-0.7123814945307643,0.849474858576934
66,বর্ষায় রাস্তার পাশের নালা উপচে পড়ে,bangla,blocked_drain,-0.39654682075621944,0.6255452100402994
8,রাস্তার গর্তে যানজট ও দুর্ঘটনা হচ্ছে,bangla,road_damage,-0.5895099256321694,0.8360678109833712
54,পচা আবর্জনায় ড্রেন আটকে গেছে,bangla,blocked_drain,-0.3731847217441885,0.7559004950383621
32,"ড্রেন বন্ধ হয়ে আছে, পানি নামছে না",bangla,blocked_drain,-0.7455497181963068,0.5748047296208729
47,Heavy rain causes waterlogging every evening,english,flooding,-0.680539781811235,0.3165718426535409
75,Waste hotspot beside the canal is growing,english,waste,-0.41101175175625965,0.4442399518852975
31,Drinking water smells bad this week,english,water_supply,-0.5653381826556557,0.5188056096631825
100,Need urgent drain cleaning in block 11,english,blocked_drain,-0.22751547514930254,0.6402165102788732
101,Drain near lane 9 is clogged and overflowing,english,blocked_drain,-0.7977516155163855,0.17715548332926984
103,ডাস্টবিন না থাকায় রাস্তায় ময়লা জমছে,bangla,waste,-0.26491100871093387,0.6128491944875001
70,বর্ষায় রাস্তার পাশের নালা উপচে পড়ে,bangla,blocked_drain,-0.7417364712422825,0.7830266643932715
31,ডাস্টবিন না থাকায় রাস্তায় ময়লা জমছে,bangla,waste,-0.5051232424156997,0.62312978158339
22,Ambulance cannot pass because road is broken,english,road_damage,-0.5231543260559911,0.7132107132227602
67,মশার উপদ্রব হচ্ছে ময়লার কারণে,bangla,waste,-0.548874066317879,0.7710998408602329
100,Frequent flood around ward market,english,flooding,-0.23909388412690158,0.7908722674317935
65,Garbage pile has not been removed for three days,english,waste,-0.4799095327972241,0.773149521342965
61,"ড্রেন বন্ধ হয়ে আছে, পানি নামছে না",bangla,blocked_drain,-0.5302561838519704,0.5359549336936281
33,Need regular waste collection in sector 11,english,waste,-0.43130899509937004,1.0
3,ডাস্টবিন না থাকায় রাস্তায় ময়লা জমছে,bangla,waste,-0.24873185848325097,0.5263199336753642
85,Road remains flooded for hours after rainfall,english,flooding,-0.422790028860622,0.4112660711515369
80,Need regular waste collection in sector 16,english,waste,-0.5304395540112573,0.7339975705475671
74,Frequent flood around ward market,english,flooding,-0.2899746071140161,0.6339194071609974
48,Road patch repair is needed urgently,english,road_damage,-0.39299158404815676,0.5168779537519661
22,Garbage pile has not been removed for three days,english,waste,-0.5367377207824513,0.23863125963863413
55,বর্ষায় রাস্তার পাশের নালা উপচে পড়ে,bangla,blocked_drain,-0.962471687133065,0.618290097385127
26,Drinking water smells bad this week,english,water_supply,-0.49803165247143,0.6414246973728286
108,Drain near lane 15 is clogged and overflowing,english,blocked_drain,-0.8206731036049331,0.6814882711495356
73,Need urgent drain cleaning in block 9,english,blocked_drain,-0.3261526189746313,0.4917559870511763
36,রাস্তার গর্তে যানজট ও দুর্ঘটনা হচ্ছে,bangla,road_damage,-0.8264492637179977,0.4711155569553323
92,"পাকা রাস্তা উঠে গেছে, দ্রুত মেরামত দরকার",bangla,road_damage,-0.36376973879163754,0.21248262792643907
34,Drain near lane 6 is clogged and overflowing,english,blocked_drain,-0.49842998975056,0.5932798529661157
62,"পাকা রাস্তা উঠে গেছে, দ্রুত মেরামত দরকার",bangla,road_damage,-0.2542873746082003,0.3282586909081459
56,আমাদের এলাকায় বৃষ্টির পরে হাঁটু পানি থাকে,bangla,flooding,-0.295305047444252,0.6812932785846582
15,"নতুন সংযোগের আবেদন করেছি, এখনো কাজ হয়নি",bangla,water_supply,-0.24529856293186242,0.6818150423330801
99,ডাস্টবিন না থাকায় রাস্তায় ময়লা জমছে,bangla,waste,-0.5525259217121243,0.618444978267266
56,"পানির লাইনে সমস্যা, বিশুদ্ধ পানি পাওয়া যাচ্ছে না",bangla,water_supply,-0.5135899384460869,0.36224987777614986
84,"পাকা রাস্তা উঠে গেছে, দ্রুত মেরামত দরকার",bangla,road_damage,0.04974974700062729,0.6565370840558118
74,Heavy rain causes waterlogging every evening,english,flooding,-0.849339172908997,0.6828843166604327
77,Need WASA support for pipeline leak,english,water_supply,-0.43160883011204515,0.6094438761619183
100,বর্ষায় রাস্তার পাশের নালা উপচে পড়ে,bangla,blocked_drain,-0.7292614669619275,0.578315020989454
29,Garbage pile has not been removed for three days,english,waste,-0.08048855358799806,0.6968467321335636
55,Water pressure is too low in the morning,english,water_supply,-0.6303953241212693,0.5281087574499552
92,"পানির লাইনে সমস্যা, বিশুদ্ধ পানি পাওয়া যাচ্ছে না",bangla,water_supply,-0.4933849747000981,0.6900129593077575
98,Waste hotspot beside the canal is growing,english,waste,-0.590904136077981,0.6760219988136728
74,ডাস্টবিন না থাকায় রাস্তায় ময়লা জমছে,bangla,waste,-0.43421316385890874,0.8103017171034105
18,ডাস্টবিন না থাকায় রাস্তায় ময়লা জমছে,bangla,waste,-0.6635426634950309,0.6404153677697159
49,Ambulance cannot pass because road is broken,english,road_damage,-0.6976604272907214,0.2908711571596786
58,বর্ষায় রাস্তার পাশের নালা উপচে পড়ে,bangla,blocked_drain,-0.5722850483074939,0.37084097559197665
40,"নতুন সংযোগের আবেদন করেছি, এখনো কাজ হয়নি",bangla,water_supply,-0.3186420342139845,0.4216258767001192
78,Need regular waste collection in sector 4,english,waste,-0.7902346998514344,0.6824147538489908
51,Road remains flooded for hours after rainfall,english,flooding,-0.5340478186218456,0.4843214072448765
112,আমাদের এলাকায় বৃষ্টির পরে হাঁটু পানি থাকে,bangla,flooding,-1.0,0.6031585517367073
65,Need urgent drain cleaning in block 10,english,blocked_drain,-0.4378611474420136,0.835435034976707
50,Garbage pile has not been removed for three days,english,waste,-0.2836955564902439,0.9829143432291478
77,রাস্তার গর্তে যানজট ও দুর্ঘটনা হচ্ছে,bangla,road_damage,-0.923722809181531,0.5858915887790493
69,"নতুন সংযোগের আবেদন করেছি, এখনো কাজ হয়নি",bangla,water_supply,-0.4164175728307336,0.6561169794768803
37,Drinking water smells bad this week,english,water_supply,-0.24349854845006097,0.5362695186862179
4,Need urgent drain cleaning in block 19,english,blocked_drain,-0.7299291266762133,0.5849206075205895
4,"পানির লাইনে সমস্যা, বিশুদ্ধ পানি পাওয়া যাচ্ছে না",bangla,water_supply,-0.6927398139541975,0.20292194807638186
60,পচা আবর্জনায় ড্রেন আটকে গেছে,bangla,blocked_drain,-0.4715281237267105,1.0
22,Heavy rain causes waterlogging every evening,english,flooding,-0.652814060114079,0.31422129263048165
95,ডাস্টবিন না থাকায় রাস্তায় ময়লা জমছে,bangla,waste,-0.5925890815623474,0.37407223015751256
30,"পানির লাইনে সমস্যা, বিশুদ্ধ পানি পাওয়া যাচ্ছে না",bangla,water_supply,-0.562869951197567,0.8433674159462856
74,Heavy rain causes waterlogging every evening,english,flooding,-0.6512754850611759,0.5515630653788787
5,Need urgent drain cleaning in block 7,english,blocked_drain,-0.5216310889452022,0.45045639174440966
55,Need WASA support for pipeline leak,english,water_supply,-0.7261946216698467,0.9233444988042991
62,পচা আবর্জনায় ড্রেন আটকে গেছে,bangla,blocked_drain,-0.36911413812856897,0.7054774249763324
42,Road patch repair is needed urgently,english,road_damage,-0.36212737364625214,0.7127393303918816
36,"পানির লাইনে সমস্যা, বিশুদ্ধ পানি পাওয়া যাচ্ছে না",bangla,water_supply,-0.7682634270718521,0.506908778536088
72,Ambulance cannot pass because road is broken,english,road_damage,-0.4750530051057354,0.6714413490125191
6,Road remains flooded for hours after rainfall,english,flooding,-0.72007609102405,0.6229568920073559
32,Drain near lane 4 is clogged and overflowing,english,blocked_drain,-0.5806323597981924,0.3697993955251815
5,Need regular waste collection in sector 17,english,waste,-0.43486885454628504,0.5762093782079237
40,Road patch repair is needed urgently,english,road_damage,-0.5411569270787518,0.6828784431038623
54,Need regular waste collection in sector 13,english,waste,-0.5065182919694428,0.5544403948999145
102,Garbage pile has not been removed for three days,english,waste,-0.6171500881531994,0.3551815116888884
13,Heavy rain causes waterlogging every evening,english,flooding,-0.5912978519795788,0.5197147216220109
97,Drain near lane 7 is clogged and overflowing,english,blocked_drain,-0.6739535060345216,0.9422506690921547
55,Road patch repair is needed urgently,english,road_damage,-0.04359336456785118,0.8806684718478723
105,আমাদের এলাকায় বৃষ্টির পরে হাঁটু পানি থাকে,bangla,flooding,-0.7563927482307646,0.5783698283520678
